spread_mean,spread_min,vol_early,vol_bar1,oi_bar4,rvol_4bar,price_mid_bar4,imbalance_bar4,range_early,price_level_abs50,vol_total,rvol_full,n_bars,market,pnl,won
0.02750000000000001,0.020000000000000018,1276,112,1185,0.15452743894793733,0.495,-1.0,0.96,0.0050000000000000044,9920,0.10054430020161938,15,KXBTC15M-26JAN071730-30,3.25,1
0.024999999999999967,0.0,2444,52,1464,0.14407441530293935,0.935,87.0000000000009,0.38,0.43500000000000005,16446,0.19773803622439387,15,KXBTC15M-26JAN071745-45,18.930000000000003,1
0.03250000000000003,,6388,337,4894,0.1147416646433077,0.855,70.99999999999993,0.87,0.355,18055,0.07722200250670425,15,KXBTC15M-26JAN071830-30,9.760000000000002,1
0.02250000000000002,,1748,89,943,0.17136268791197187,0.53,3.0,0.83,0.030000000000000027,12535,0.5360189985445858,15,KXBTC15M-26JAN071845-45,2.3600000000000003,1
0.034999999999999976,,2749,74,1155,0.24166938082377382,0.52,2.0,0.86,0.020000000000000018,12634,0.8065933212282056,15,KXBTC15M-26JAN071915-15,20.700000000000003,1
0.022499999999999964,,1116,94,577,0.16624258980125267,0.83,32.999999999999964,0.82,0.32999999999999996,8875,0.12389386182939978,15,KXBTC15M-26JAN071945-45,2.66,1
0.02250000000000002,,1237,106,972,0.10510198932475134,0.905,80.99999999999993,0.6100000000000001,0.405,5280,0.06837324498288688,15,KXBTC15M-26JAN072000-00,-11.2,0
0.025000000000000022,,3825,62,2809,0.23736115638243885,0.275,-44.99999999999996,0.5499999999999999,0.22499999999999998,16864,0.5796177848978444,15,KXBTC15M-26JAN072115-15,1.7699999999999998,1
0.02250000000000002,,2020,66,1614,0.0837166877612419,0.44,-2.9999999999999987,0.9199999999999999,0.06,8310,0.40757420390320503,15,KXBTC15M-26JAN072130-30,1.7699999999999998,1
0.02500000000000001,,1133,63,864,0.13634720156466817,0.255,-48.99999999999996,0.6900000000000001,0.245,8055,0.4509546838168355,15,KXBTC15M-26JAN072145-45,1.7699999999999998,1
0.024999999999999967,,1490,18,969,0.27502994710026485,0.78,27.99999999999998,0.44999999999999996,0.28,14882,0.13240238123332598,15,KXBTC15M-26JAN080015-15,0.29,1
0.02499999999999998,,820,50,607,0.06280973963957644,0.475,-1.6666666666666679,0.51,0.025000000000000022,9221,0.9311282080949578,15,KXBTC15M-26JAN080030-30,1.4700000000000002,1
0.0325,,1570,57,1129,0.07154157850498019,0.39,-5.500000000000004,0.6100000000000001,0.10999999999999999,10917,0.5154824335282121,15,KXBTC15M-26JAN080115-15,1.4700000000000002,1
0.032500000000000015,,1166,56,773,0.416338464805211,0.22,-14.000000000000009,0.72,0.28,5533,0.5982978495474067,15,KXBTC15M-26JAN080200-00,1.4700000000000002,1
0.032499999999999966,,2375,493,1603,0.7949943391430968,0.275,-15.000000000000012,0.8600000000000001,0.22499999999999998,6969,0.4395426583069155,15,KXBTC15M-26JAN080215-15,14.479999999999999,1
0.024999999999999994,,1642,35,1307,0.09833919624114529,0.665,10.999999999999993,0.6199999999999999,0.16500000000000004,6107,0.058042585215757184,15,KXBTC15M-26JAN080230-30,0.8799999999999999,1
0.1325,0.14,535,52,477,0.24574172647518824,0.095,-4.2631578947368425,0.48,0.405,2332,0.6100280161437455,15,KXBTC15M-26JAN080515-15,12.410000000000002,1
0.125,0.08000000000000007,249,33,131,0.13900671517850924,0.8700000000000001,6.166666666666668,0.25,0.3700000000000001,1117,0.08738335917468375,15,KXBTC15M-26JAN080600-00,-1.4,0
0.20500000000000002,,347,102,293,0.2538704686784397,0.215,-2.714285714285714,0.62,0.28500000000000003,6721,0.7920966315623061,15,KXBTC15M-26JAN080845-45,-2.1,0
0.0725,0.0,848,45,581,0.4926532027034343,0.175,-7.222222222222222,0.38,0.325,3919,0.7346670187927706,15,KXBTC15M-26JAN080915-15,-1.7000000000000002,0
0.040000000000000036,,1590,73,925,0.09118769033393916,0.65,7.499999999999995,0.7,0.15000000000000002,22695,1.0030938539633885,15,KXBTC15M-26JAN080945-45,2.0700000000000007,1
0.049999999999999975,,3708,8,3274,0.21659504211658565,0.8500000000000001,8.750000000000005,0.5,0.3500000000000001,5433,0.1411077043111764,15,KXBTC15M-26JAN081000-00,-24.1,0
0.020000000000000018,,1716,160,867,0.1298129530493368,0.775,54.99999999999996,0.67,0.275,9208,0.17089440236186784,15,KXBTC15M-26JAN081200-00,4.73,1
0.027499999999999997,,1269,203,884,0.10980498932542462,0.765,17.666666666666654,0.98,0.265,4211,0.08303988495030455,15,KXBTC15M-26JAN081300-00,5.910000000000001,1
0.020000000000000004,,2307,199,1646,0.26001368439989125,0.49,-1.0,0.98,0.010000000000000009,15830,0.2740561955695498,15,KXBTC15M-26JAN081330-30,5.620000000000001,1
0.019999999999999997,,1935,26,1610,0.5058693154820673,0.08,-42.00000000000003,0.4,0.42,9494,0.480399131950578,15,KXBTC15M-26JAN081430-30,-19.0,0
0.025000000000000022,,3955,399,3443,0.1689991959095015,0.33,-16.999999999999982,0.95,0.16999999999999998,11227,0.5078353363736022,15,KXBTC15M-26JAN081500-00,11.53,1
0.0325,,1225,196,982,0.10193838361097685,0.08499999999999999,-83.00000000000004,0.43,0.41500000000000004,9013,0.5573758865799736,15,KXBTC15M-26JAN081515-15,-2.5,0
0.029999999999999985,,2036,147,750,0.54947847509824,0.39,-5.500000000000004,0.61,0.10999999999999999,18491,1.2047288186107616,15,KXBTC15M-26JAN081630-30,4.1400000000000015,1
0.027500000000000024,,2453,6,1793,0.23177162555214736,0.49,-0.5,0.53,0.010000000000000009,10343,0.13774935789824796,15,KXBTC15M-26JAN081645-45,0.29,1
0.019999999999999997,,2789,413,2030,0.19069741001302806,0.215,-56.99999999999996,0.49,0.28500000000000003,11388,0.3668388110674496,15,KXBTC15M-26JAN081730-30,-4.1000000000000005,0
0.015000000000000003,,2304,106,1443,0.06293177457923943,0.055,-89.00000000000003,0.38,0.445,13401,0.6093175469112835,15,KXBTC15M-26JAN081745-45,-17.5,0
0.010000000000000005,,4249,180,2951,0.42373765751153214,0.08499999999999999,-83.00000000000004,0.51,0.41500000000000004,11254,1.0544843741441665,15,KXBTC15M-26JAN082345-45,-15.6,0
0.047499999999999994,,1754,177,767,0.2619990085256155,0.14500000000000002,-71.00000000000013,0.94,0.355,7816,0.7253162348817798,15,KXBTC15M-26JAN090245-45,5.0200000000000005,1
0.03,0.010000000000000009,2216,4,983,0.7132324367678191,0.22,-6.999999999999999,0.49,0.28,6013,0.7783250337332996,15,KXBTC15M-26JAN090345-45,-2.4299999999999997,0
0.03,0.0,1807,213,1199,0.16732035410516086,0.06,-22.0,0.4,0.44,2858,0.9620956219576963,15,KXBTC15M-26JAN090400-00,-10.3,0
0.04250000000000002,,829,126,509,0.20383511574577637,0.22999999999999998,-13.499999999999998,0.59,0.27,4758,0.7117860366121423,15,KXBTC15M-26JAN090700-00,3.5399999999999996,1
0.025000000000000022,,827,130,418,0.10326971715566143,0.515,3.0,0.63,0.015000000000000013,8631,0.55921314117978,15,KXBTC15M-26JAN090715-15,3.8400000000000003,1
0.042499999999999996,,785,110,296,0.1211294546678102,0.62,5.999999999999995,0.51,0.12,4554,0.11681527667830743,15,KXBTC15M-26JAN090800-00,3.250000000000001,1
0.04250000000000001,0.010000000000000009,540,122,333,0.1221795177057463,0.665,10.999999999999993,0.6799999999999999,0.16500000000000004,4549,0.17184851136663679,15,KXBTC15M-26JAN090815-15,3.54,1
0.03750000000000002,,1691,102,1259,0.18448446570946608,0.45499999999999996,-1.800000000000001,0.5800000000000001,0.04500000000000004,10686,0.35579257173559303,15,KXBTC15M-26JAN090830-30,2.9500000000000006,1
0.04000000000000001,,2253,255,1037,0.28430496749269807,0.22,-27.99999999999998,0.39,0.28,14419,1.0499223750744369,15,KXBTC15M-26JAN090845-45,16.860000000000003,1
0.024999999999999998,,3612,31,2468,0.07811238278040518,0.10500000000000001,-79.00000000000004,0.47,0.395,13505,1.195191789426344,15,KXBTC15M-26JAN090945-45,31.35,1
0.030000000000000027,,1046,93,691,0.23094636412316608,0.385,-7.666666666666659,0.72,0.11499999999999999,8085,0.5017733528197789,15,KXBTC15M-26JAN091000-00,2.66,1
0.05000000000000003,,1514,147,797,0.16046555174277766,0.77,6.749999999999995,0.6,0.27,15904,0.5733986338887377,15,KXBTC15M-26JAN091045-45,18.630000000000003,1
0.04000000000000001,,1411,84,1011,0.20736996867053104,0.53,1.5,0.7100000000000001,0.030000000000000027,7908,0.5109456813393422,15,KXBTC15M-26JAN091100-00,2.3600000000000003,1
0.024999999999999994,,2653,176,2221,0.41502897801641275,0.095,-80.99999999999993,0.59,0.405,17026,0.6572257703204778,15,KXBTC15M-26JAN091230-30,-13.7,0
0.019999999999999962,,1775,9,859,0.14386328654096947,0.935,87.0000000000009,0.43999999999999995,0.43500000000000005,25006,0.10481785377024941,15,KXBTC15M-26JAN091300-00,-16.900000000000002,0
0.02750000000000001,,7052,434,5863,0.23923463120398392,0.64,13.99999999999999,0.89,0.14,23204,0.6438548815392858,15,KXBTC15M-26JAN091315-15,12.709999999999999,1
0.017499999999999995,,2408,266,2240,0.4175638014488534,0.075,-28.333333333333336,0.4,0.425,8498,0.6196798124208899,15,KXBTC15M-26JAN091330-30,-4.800000000000001,0
0.015000000000000006,,4484,237,2827,0.4121731574153041,0.21000000000000002,-29.000000000000018,0.47,0.29,17789,0.4972630003060623,15,KXBTC15M-26JAN091430-30,6.800000000000002,1
0.015000000000000013,,1737,201,1239,0.12828185296128353,0.895,78.99999999999993,0.49000000000000005,0.395,18377,1.0593220316355592,15,KXBTC15M-26JAN091500-00,26.320000000000004,1
0.029999999999999985,,4399,73,3060,0.38483933735796766,0.45999999999999996,-2.0000000000000013,0.72,0.040000000000000036,18540,0.2408428785743345,15,KXBTC15M-26JAN091515-15,2.0700000000000007,1
0.032500000000000015,,2322,196,1568,0.12247475664181397,0.64,13.99999999999999,0.47000000000000003,0.14,9667,0.07910104013825497,15,KXBTC15M-26JAN091630-30,5.620000000000001,1
0.010000000000000009,,2849,93,1474,0.12456997426021013,0.455,-8.999999999999995,0.52,0.044999999999999984,12516,0.44610458077230325,15,KXBTC15M-26JAN091645-45,2.66,1
0.045,0.0,3019,267,1042,0.8061493847036356,0.585,3.4000000000000052,0.68,0.08499999999999996,18107,0.3827524742230619,15,KXBTC15M-26JAN091815-15,7.69,1
0.02250000000000002,0.010000000000000009,2260,100,1767,0.09659915231038606,0.43,-3.4999999999999987,0.45000000000000007,0.07,22151,0.23196963569833018,15,KXBTC15M-26JAN091830-30,2.9500000000000006,1
0.02250000000000002,,2321,39,1543,0.12677650704580404,0.495,-0.3333333333333333,0.61,0.0050000000000000044,11035,0.31787980598019744,15,KXBTC15M-26JAN091900-00,0.8799999999999999,1
0.03500000000000002,0.0,3403,11,2857,0.11249106007141195,0.585,5.666666666666659,0.49999999999999994,0.08499999999999996,17447,0.8828102418213036,15,KXBTC15M-26JAN091915-15,0.29,1
0.02249999999999998,,1789,129,1297,0.18766677721215222,0.525,5.0,0.49000000000000005,0.025000000000000022,10408,0.13104248968483806,15,KXBTC15M-26JAN092045-45,3.5399999999999996,1
0.017500000000000016,0.0,1402,134,1299,0.02429216293090836,0.52,2.0,0.52,0.020000000000000018,15090,0.6006518877454892,15,KXBTC15M-26JAN092100-00,3.84,1
0.024999999999999988,,2561,104,2271,0.18929233779910334,0.22499999999999998,-18.333333333333336,0.73,0.275,6929,0.3307389577189004,15,KXBTC15M-26JAN092215-15,2.9500000000000006,1
0.022499999999999992,,2843,81,2643,0.0629597179176207,0.79,28.99999999999998,0.4,0.29000000000000004,8184,0.0476450819124922,15,KXBTC15M-26JAN092230-30,2.3600000000000003,1
0.0775,0.20999999999999996,1144,137,767,0.1825086208874636,0.4,-3.3333333333333344,0.5900000000000001,0.09999999999999998,18613,1.0771035539672478,15,KXBTC15M-26JAN092245-45,3.84,1
0.047500000000000014,,2386,24,2146,0.2302578405251748,0.365,-8.999999999999993,0.52,0.135,13100,0.6008100225445993,15,KXBTC15M-26JAN092345-45,0.5900000000000001,1
0.027499999999999986,,795,47,516,0.2611667847894541,0.10500000000000001,-79.00000000000004,0.41000000000000003,0.395,4183,0.6998210089210517,15,KXBTC15M-26JAN100330-30,6.800000000000002,1
0.10999999999999997,0.07,723,129,592,0.1994284199699405,0.685,3.363636363636364,0.4,0.18500000000000005,4689,0.16953409337582395,15,KXBTC15M-26JAN100600-00,3.54,1
0.1,0.0,1339,50,921,0.2732180066117075,0.215,-8.142857142857142,0.4600000000000001,0.28500000000000003,3029,0.508705348489126,15,KXBTC15M-26JAN100615-15,-5.7,0
0.18500000000000003,,1035,73,891,0.17589336961756558,0.155,-5.307692307692308,0.36,0.345,2949,0.7534571671855003,15,KXBTC15M-26JAN100700-00,-1.8,0
0.05499999999999998,0.06,755,0,616,0.051379866978884525,0.8200000000000001,32.00000000000015,0.41000000000000003,0.32000000000000006,4315,0.9768445178608556,15,KXBTC15M-26JAN100730-30,18.33,1
0.025000000000000022,0.0,751,104,488,0.10061283426341273,0.665,32.99999999999998,0.6199999999999999,0.16500000000000004,6430,0.08026223804174273,15,KXBTC15M-26JAN101045-45,2.9400000000000004,1
0.017500000000000016,0.0,3076,207,2264,0.31809754596619394,0.13,-36.999999999999964,0.37,0.37,8546,0.45623057572922165,15,KXBTC15M-26JAN101130-30,-10.0,0
0.02250000000000002,,1981,65,1629,0.09124778571337648,0.65,7.499999999999995,0.48999999999999994,0.15000000000000002,9883,0.09198727781046317,15,KXBTC15M-26JAN101230-30,1.7699999999999998,1
0.027500000000000017,,2632,390,1927,0.5658469235071468,0.135,-72.99999999999993,0.81,0.365,12158,0.4164453818121004,15,KXBTC15M-26JAN101245-45,11.53,1
0.015000000000000003,,1689,124,934,0.4362610389324624,0.10500000000000001,-79.00000000000004,0.45000000000000007,0.395,6781,0.8711211189759819,15,KXBTC15M-26JAN101300-00,-1.1,0
0.020000000000000018,,2307,49,1509,0.2663403534929423,0.435,-4.333333333333331,0.5900000000000001,0.065,11645,0.1475904901427071,15,KXBTC15M-26JAN101345-45,1.1800000000000002,1
0.017499999999999988,,1555,128,1179,0.05832729474795727,0.925,84.99999999999993,0.48,0.42500000000000004,3473,0.03383839222320016,15,KXBTC15M-26JAN101745-45,-11.1,0
0.03,0.0,2870,1286,2220,0.15384378521951464,0.05,-45.0,0.89,0.45,5062,0.27217165986462566,15,KXBTC15M-26JAN101800-00,37.85000000000001,1
0.03,,2895,397,1836,0.03130486105507854,0.935,29.00000000000008,0.8799999999999999,0.43500000000000005,9663,0.09406951301573314,15,KXBTC15M-26JAN101815-15,11.520000000000003,1
0.025000000000000022,,3309,297,1758,0.05850266969471292,0.875,74.99999999999993,0.4600000000000001,0.375,17282,0.07462891497673206,15,KXBTC15M-26JAN101930-30,-21.8,0
0.02750000000000001,,4505,307,2694,0.1944045071533219,0.9,39.999999999999964,0.9099999999999999,0.4,8283,0.13910995512465754,15,KXBTC15M-26JAN102000-00,8.870000000000001,1
0.03250000000000003,,1737,183,1291,0.05281396760930529,0.61,5.499999999999995,0.48000000000000004,0.10999999999999999,9712,0.5551927178008909,15,KXBTC15M-26JAN102030-30,5.32,1
0.02499999999999998,,1634,270,988,0.23570088430552444,0.355,-9.666666666666675,0.42000000000000004,0.14500000000000002,16212,0.6540523278608319,15,KXBTC15M-26JAN102130-30,7.980000000000001,1
0.035,,2371,94,1005,0.2158985209283066,0.5,0.0,0.49,0.0,12061,0.1276514133350611,15,KXBTC15M-26JAN102300-00,2.66,1
0.030000000000000013,,995,188,650,0.3934211106434031,0.42,-7.999999999999997,0.37,0.08000000000000002,22499,0.9856427089272022,15,KXBTC15M-26JAN102315-15,5.32,1
0.03249999999999997,0.0,1360,285,930,0.022758927623997345,0.5700000000000001,7.000000000000034,0.88,0.07000000000000006,11260,0.09683659511818846,15,KXBTC15M-26JAN110000-00,8.280000000000003,1
0.027500000000000017,0.020000000000000018,808,7,535,0.30235915273343383,0.235,-53.0000000000001,0.49,0.265,5001,0.39309699402340476,15,KXBTC15M-26JAN110130-30,0.29,1
0.035,0.030000000000000027,1662,3,1473,0.8268462996037661,0.665,6.600000000000008,0.65,0.16500000000000004,6858,0.4775476054496599,15,KXBTC15M-26JAN110200-00,0.29,1
0.022500000000000006,,833,87,449,0.07754740406113446,0.475,-5.0,0.49,0.025000000000000022,7883,0.5073922447261504,15,KXBTC15M-26JAN110215-15,2.3600000000000003,1
0.025000000000000022,,2212,130,1338,0.04812746966526284,0.755,50.99999999999996,0.41000000000000003,0.255,12653,0.353566204563425,15,KXBTC15M-26JAN110345-45,35.190000000000005,1
0.025000000000000022,0.0,1502,107,1351,0.04005240490906238,0.53,3.0,0.45000000000000007,0.030000000000000027,6103,0.09026098181826575,15,KXBTC15M-26JAN110600-00,2.9500000000000006,1
0.027499999999999997,,1654,67,1207,0.19411095842109172,0.865,24.33333333333331,0.43000000000000005,0.365,6599,0.12029223801643638,15,KXBTC15M-26JAN110800-00,-11.7,0
0.014999999999999972,,1118,6,560,0.1749379952591269,0.405,-19.000000000000096,0.56,0.09499999999999997,13611,0.32534348555858156,15,KXBTC15M-26JAN110815-15,0.29,1
0.012500000000000011,,2951,50,1727,0.9233141421489334,0.165,-66.99999999999993,0.79,0.33499999999999996,12980,0.556285809730342,15,KXBTC15M-26JAN111100-00,1.4700000000000002,1
0.015000000000000013,,1430,373,906,0.1263840337261999,0.7,19.99999999999998,0.32000000000000006,0.19999999999999996,13343,0.07116577072232036,15,KXBTC15M-26JAN111115-15,-3.7,0
0.02750000000000001,0.02999999999999997,3034,59,2240,0.20390729097281404,0.635,8.999999999999993,0.49000000000000005,0.135,15401,0.1256690511953739,15,KXBTC15M-26JAN111130-30,1.4700000000000002,1
0.04250000000000001,,4417,143,2084,0.09002057482605558,0.905,80.99999999999993,0.38,0.405,11016,0.05274083931059632,15,KXBTC15M-26JAN111145-45,-29.200000000000003,0
0.037500000000000006,,2205,380,1072,0.13687626013359852,0.5,0.0,0.6,0.0,12685,0.15129367707166752,15,KXBTC15M-26JAN111215-15,11.229999999999999,1
0.0325,,1253,135,1079,0.27253769860735316,0.165,-66.99999999999993,0.5700000000000001,0.33499999999999996,11573,0.8571307468051461,15,KXBTC15M-26JAN111230-30,18.040000000000003,1
0.027499999999999997,,2891,286,2743,0.17948550438869468,0.6950000000000001,13.000000000000037,0.59,0.19500000000000006,10822,0.2168582793551812,15,KXBTC15M-26JAN111330-30,8.280000000000003,1
0.015000000000000006,,3537,152,2915,0.30516125942050487,0.07500000000000001,-85.00000000000006,0.6299999999999999,0.425,11572,0.7032683333974684,15,KXBTC15M-26JAN111500-00,-10.0,0
0.0275,,7561,1185,5926,1.052405063278842,0.185,-62.99999999999996,0.47000000000000003,0.315,13701,0.6079654267858753,15,KXBTC15M-26JAN111515-15,-29.1,0
0.035,,3098,60,2596,0.3332552686266138,0.10500000000000001,-79.00000000000004,0.5700000000000001,0.395,14182,0.6797214639326117,15,KXBTC15M-26JAN111530-30,8.870000000000001,1
0.06000000000000001,0.010000000000000009,1336,44,965,0.4080746562998553,0.835,66.99999999999993,0.81,0.33499999999999996,14878,0.8674122018509928,15,KXBTC15M-26JAN111630-30,1.1800000000000002,1
0.020000000000000004,,955,60,838,0.32490295069189057,0.07500000000000001,-85.00000000000006,0.43,0.425,11905,0.37019195900024054,15,KXBTC15M-26JAN111715-15,-3.4000000000000004,0
0.12999999999999998,,2824,186,2432,0.21288707271392504,0.685,37.00000000000038,0.8500000000000001,0.18500000000000005,17717,0.7149753739714966,15,KXBTC15M-26JAN111745-45,5.32,1
0.06749999999999999,,3503,100,2324,0.5157049947777853,0.2,-30.000000000000018,0.8200000000000001,0.3,15749,0.6273057561570201,15,KXBTC15M-26JAN111815-15,2.9500000000000006,1
0.010000000000000009,,2141,184,1685,0.18620782858274437,0.915,82.99999999999993,0.6,0.41500000000000004,9536,0.11106386537362081,15,KXBTC15M-26JAN111830-30,-19.4,0
0.03499999999999999,,1556,121,1175,0.09177719303116116,0.705,40.99999999999996,0.55,0.20499999999999996,13693,0.15294691904884397,15,KXBTC15M-26JAN111845-45,3.5399999999999996,1
0.020000000000000018,,4628,462,3154,0.169194237807611,0.75,24.99999999999998,0.65,0.25,21008,0.6662549616236442,15,KXBTC15M-26JAN111915-15,58.85000000000001,1
0.025000000000000022,,2393,102,1854,0.21934839383264476,0.92,41.999999999999964,0.5800000000000001,0.42000000000000004,9579,0.15105322751178038,15,KXBTC15M-26JAN111930-30,-16.9,0
0.027500000000000024,,3454,176,2077,0.03978175731020316,0.78,13.99999999999999,0.78,0.28,15098,0.46638817911665537,15,KXBTC15M-26JAN112000-00,5.0200000000000005,1
0.04999999999999999,0.0,433,7,292,0.09649130206111883,0.89,9.749999999999991,0.38,0.39,3189,0.10703424829394852,15,KXBTC15M-26JAN112015-15,-3.5,0
0.03249999999999999,0.019999999999999962,621,26,402,0.15705102885557998,0.6,4.999999999999995,0.46,0.09999999999999998,3295,0.171396468282196,15,KXBTC15M-26JAN112100-00,4.730000000000001,1
0.03999999999999998,,1398,22,901,0.038818534447903064,0.75,12.49999999999999,0.52,0.25,5374,0.053291971798047594,15,KXBTC15M-26JAN112115-15,-7.7,0
0.04999999999999996,,1608,633,1064,0.020124230336613563,0.6799999999999999,9.000000000000016,0.51,0.17999999999999994,8324,0.28518528456757347,15,KXBTC15M-26JAN112130-30,18.630000000000003,1
0.024999999999999984,,1868,263,1142,0.17747229803603065,0.09,-40.99999999999999,0.8300000000000001,0.41000000000000003,7645,0.3372605771096481,15,KXBTC15M-26JAN112245-45,7.69,1
0.03500000000000002,,1730,164,1286,0.13561462950430261,0.26,-23.99999999999998,0.64,0.24,6881,0.5755292919706388,15,KXBTC15M-26JAN112300-00,4.73,1
0.027500000000000017,,2713,752,1693,0.4516147234907394,0.325,-11.666666666666654,0.36,0.175,8432,0.5259133305406418,15,KXBTC15M-26JAN120300-00,-7.5,0
0.0225,,2364,448,2163,0.5657245687696646,0.045,-30.333333333333332,0.4,0.455,3737,0.47142576971851596,15,KXBTC15M-26JAN120345-45,-10.7,0
0.030000000000000027,,2123,187,1326,0.19155303339267218,0.295,-40.999999999999964,0.45,0.20500000000000002,6920,0.36143967277529787,15,KXBTC15M-26JAN120400-00,5.32,1
0.027500000000000024,0.0,886,339,289,0.03112468855573521,0.87,36.999999999999964,0.19000000000000006,0.37,2627,0.03541530885565505,15,KXBTC15M-26JAN120830-30,-3.3000000000000003,0
0.065,,3924,159,3029,0.2564266774006933,0.645,5.799999999999995,0.45,0.14500000000000002,13402,0.33194160878577805,15,KXBTC15M-26JAN120915-15,31.940000000000005,1
0.030000000000000002,,2116,78,1081,1.0596609394741072,0.15500000000000003,-23.0,0.5499999999999999,0.345,10765,0.6569029626136745,15,KXBTC15M-26JAN120930-30,-12.3,0
0.027500000000000024,,6920,222,5147,0.05294262660321032,0.975,94.99999999999991,0.49,0.475,12034,0.07642493805640678,15,KXBTC15M-26JAN120945-45,-30.0,0
0.020000000000000004,,2805,315,1760,0.30635526991096895,0.035,-92.99999999999997,0.52,0.46499999999999997,7909,0.599381381041222,15,KXBTC15M-26JAN121245-45,-19.6,0
0.02499999999999999,,2567,87,1759,0.3315164325834723,0.09,-40.99999999999999,0.67,0.41000000000000003,6349,0.553198147830364,15,KXBTC15M-26JAN121345-45,-0.1,0
0.0325,,3904,431,3160,0.43417624109662867,0.09,-20.500000000000004,0.43,0.41000000000000003,23978,1.0698802856323237,15,KXBTC15M-26JAN121415-15,47.03000000000001,1
0.027499999999999997,,3677,118,2867,0.08621295684653815,0.85,17.499999999999982,0.41000000000000003,0.35,10454,0.064072322161512,15,KXBTC15M-26JAN121430-30,-10.1,0
0.01749999999999999,,1903,177,1188,0.019243672764554996,0.09,-40.99999999999999,0.41000000000000003,0.41000000000000003,5576,0.4247788548881077,15,KXBTC15M-26JAN121545-45,-8.5,0
0.022500000000000006,,2029,233,1123,0.6137495348398322,0.15500000000000003,-23.0,0.43,0.345,5789,0.7285454871063263,15,KXBTC15M-26JAN121700-00,-9.3,0
0.07750000000000004,,2232,277,2070,0.15629988164330466,0.79,2.899999999999999,0.42000000000000004,0.29000000000000004,9178,0.10715006385539966,15,KXBTC15M-26JAN121715-15,-8.8,0
0.014999999999999996,,2251,55,1209,0.14036404112758483,0.11499999999999999,-77.00000000000004,0.45000000000000007,0.385,14431,0.6605979838727402,15,KXBTC15M-26JAN121800-00,8.280000000000003,1
0.014999999999999972,,1565,112,1406,0.13864463498485644,0.565,13.000000000000133,0.53,0.06499999999999995,11738,0.12813330833547132,15,KXBTC15M-26JAN121830-30,3.250000000000001,1
0.024999999999999994,,2401,255,1586,0.38181683273656797,0.245,-50.99999999999996,0.68,0.255,16949,0.9028972814385379,15,KXBTC15M-26JAN121845-45,7.390000000000001,1
0.022499999999999992,,2091,108,1338,0.18732078937994115,0.85,34.999999999999964,0.75,0.35,7362,0.09592673253865679,15,KXBTC15M-26JAN122100-00,2.9500000000000006,1
0.03499999999999999,,1399,129,1048,0.0962215787680424,0.475,-1.0,0.5700000000000001,0.025000000000000022,7139,0.7739061177642258,15,KXBTC15M-26JAN122145-45,3.5399999999999996,1
0.015000000000000013,,3185,175,2577,0.19730062237011664,0.825,64.99999999999993,0.51,0.32499999999999996,12241,0.11227523987883398,15,KXBTC15M-26JAN130015-15,67.44000000000001,1
0.01749999999999996,,5902,421,4361,0.6288011273844579,0.935,87.0000000000009,0.84,0.43500000000000005,14285,0.32368357007458565,15,KXBTC15M-26JAN130030-30,37.55000000000001,1
0.015,,5186,176,4571,0.21461040454487995,0.065,-86.99999999999991,0.7,0.435,13132,0.3428340352371637,15,KXBTC15M-26JAN130045-45,-31.8,0
0.02999999999999997,,2244,118,1667,0.054895041599737904,0.8049999999999999,20.33333333333339,0.7200000000000001,0.30499999999999994,16633,0.7910090085135222,15,KXBTC15M-26JAN130100-00,3.250000000000001,1
0.020000000000000018,,3972,171,2755,0.15974770408590036,0.825,64.99999999999993,0.54,0.32499999999999996,25084,0.6991287066484068,15,KXBTC15M-26JAN130115-15,76.90000000000002,1
0.03,,2754,98,1719,0.08360112949766342,0.86,17.999999999999982,0.47,0.36,4226,0.07923166801553062,15,KXBTC15M-26JAN130415-15,-19.4,0
0.032500000000000015,0.050000000000000044,849,2,598,0.3108086890804324,0.195,-60.99999999999996,0.73,0.305,5630,0.372415212670445,15,KXBTC15M-26JAN130615-15,0.29,1
0.027500000000000004,,1958,288,1232,0.3762608262053703,0.16499999999999998,-22.333333333333336,0.45000000000000007,0.335,12044,0.7118936018657462,15,KXBTC15M-26JAN130815-15,21.000000000000004,1
0.03999999999999995,0.010000000000000009,6057,268,4193,0.18042943539350018,0.7250000000000001,5.000000000000003,0.6,0.2250000000000001,16782,0.22934540973445122,15,KXBTC15M-26JAN130845-45,96.41000000000001,1
0.03,,1295,265,836,0.12860623426282475,0.45499999999999996,-3.0000000000000036,0.6300000000000001,0.04500000000000004,10283,0.6671827775107557,15,KXBTC15M-26JAN130900-00,7.680000000000001,1
0.0325,,3879,36,1904,0.5348146149836562,0.24,-12.999999999999998,0.6,0.26,9178,0.5739854418453081,15,KXBTC15M-26JAN130915-15,-16.0,0
0.027499999999999997,,1147,200,867,0.13114964168415172,0.11,-39.00000000000002,0.32999999999999996,0.39,8580,0.5590186304664496,15,KXBTC15M-26JAN131015-15,11.53,1
0.022499999999999992,0.019999999999999907,887,30,649,0.08077946877541274,0.915,82.99999999999993,0.45,0.41500000000000004,6325,0.059655947717338516,15,KXBTC15M-26JAN131045-45,-6.1000000000000005,0
0.0375,0.0,2727,199,1573,0.7657536839883853,0.22,-14.000000000000009,0.55,0.28,20719,0.437354831702008,15,KXBTC15M-26JAN131230-30,48.5,1
