market,side,action,qty,entry_price,exit_price,pnl,bankroll,ts,won
KXBTC15M-26JAN301815-15,no,sell_fill,17,0.1,0.4,5.0200000000000005,2929.0500000000034,1769814120.0,
KXBTC15M-26JAN301830-30,no,buy_fill,17,0.1,,-1.7300000000000002,2927.3200000000033,1769814960.0,
KXBTC15M-26JAN301830-30,no,buy_fill,275,0.1,,-27.94,2899.3800000000033,1769815140.0,
KXBTC15M-26JAN301830-30,no,sell_fill,292,0.09999999999999999,0.4,86.37,3014.9500000000035,1769815740.0,
KXBTC15M-26JAN301915-15,yes,buy_fill,301,0.1,,-30.580000000000002,2984.3700000000035,1769817840.0,
KXBTC15M-26JAN301915-15,yes,settlement,301,0.1,0.0,-30.1,2984.3700000000035,,False
KXBTC15M-26JAN302000-00,yes,buy_fill,34,0.1,,-3.4600000000000004,2980.9100000000035,1769820360.0,
KXBTC15M-26JAN302000-00,yes,settlement,34,0.1,0.0,-3.4000000000000004,2980.9100000000035,,False
KXBTC15M-26JAN302045-45,yes,buy_fill,285,0.1,,-28.95,2951.9600000000037,1769823240.0,
KXBTC15M-26JAN302045-45,yes,settlement,285,0.1,0.0,-28.5,2951.9600000000037,,False
KXBTC15M-26JAN302130-30,yes,buy_fill,262,0.1,,-26.620000000000005,2925.340000000004,1769825940.0,
KXBTC15M-26JAN302130-30,yes,settlement,262,0.1,0.0,-26.200000000000003,2925.340000000004,,False
KXBTC15M-26JAN310245-45,yes,buy_fill,292,0.1,,-29.660000000000004,2895.680000000004,1769844780.0,
KXBTC15M-26JAN310245-45,yes,settlement,292,0.1,0.0,-29.200000000000003,2895.680000000004,,False
KXBTC15M-26JAN310445-45,no,buy_fill,49,0.1,,-4.98,2890.700000000004,1769851980.0,
KXBTC15M-26JAN310445-45,no,buy_fill,71,0.1,,-7.220000000000001,2883.480000000004,1769852040.0,
KXBTC15M-26JAN310445-45,no,settlement,120,0.1,0.0,-12.0,2883.480000000004,,False
KXBTC15M-26JAN310545-45,no,buy_fill,82,0.1,,-8.330000000000002,2875.150000000004,1769855580.0,
KXBTC15M-26JAN310545-45,no,sell_fill,47,0.10000000000000002,0.4,13.9,2893.750000000004,1769855760.0,
KXBTC15M-26JAN310545-45,no,sell_fill,35,0.10000000000000002,0.4,10.35,2907.600000000004,1769855820.0,
KXBTC15M-26JAN310845-45,yes,buy_fill,144,0.1,,-14.63,2892.970000000004,1769866440.0,
KXBTC15M-26JAN310845-45,yes,settlement,144,0.1,0.0,-14.4,2892.970000000004,,False
KXBTC15M-26JAN310945-45,yes,buy_fill,64,0.1,,-6.510000000000001,2886.4600000000037,1769869860.0,
KXBTC15M-26JAN310945-45,yes,sell_fill,64,0.1,0.4,18.930000000000003,2911.7900000000036,1769869920.0,
KXBTC15M-26JAN311130-30,yes,buy_fill,291,0.1,,-29.560000000000002,2882.2300000000037,1769876280.0,
KXBTC15M-26JAN311130-30,yes,sell_fill,291,0.1,0.4,86.07000000000001,2997.4000000000037,1769876340.0,
KXBTC15M-26JAN311200-00,yes,buy_fill,299,0.1,,-30.380000000000003,2967.0200000000036,1769878080.0,
KXBTC15M-26JAN311200-00,yes,settlement,299,0.1,0.0,-29.900000000000002,2967.0200000000036,,False
KXBTC15M-26JAN311400-00,no,buy_fill,275,0.1,,-27.94,2939.0800000000036,1769885220.0,
KXBTC15M-26JAN311400-00,no,buy_fill,21,0.1,,-2.14,2936.9400000000037,1769885280.0,
KXBTC15M-26JAN311400-00,no,settlement,296,0.1,0.0,-29.6,2936.9400000000037,,False
KXBTC15M-26JAN311445-45,yes,buy_fill,259,0.1,,-26.310000000000002,2910.6300000000037,1769888040.0,
KXBTC15M-26JAN311445-45,yes,settlement,259,0.1,0.0,-25.900000000000002,2910.6300000000037,,False
KXBTC15M-26JAN312030-30,yes,buy_fill,118,0.1,,-11.99,2898.640000000004,1769908740.0,
KXBTC15M-26JAN312030-30,yes,sell_fill,118,0.1,0.4,34.900000000000006,2945.340000000004,1769909280.0,
KXBTC15M-26JAN312045-45,yes,buy_fill,110,0.1,,-11.18,2934.160000000004,1769909640.0,
KXBTC15M-26JAN312045-45,yes,settlement,110,0.1,0.0,-11.0,2934.160000000004,,False
KXBTC15M-26FEB010015-15,yes,buy_fill,139,0.1,,-14.120000000000001,2920.040000000004,1769922180.0,
KXBTC15M-26FEB010015-15,yes,buy_fill,154,0.1,,-15.65,2904.390000000004,1769922240.0,
KXBTC15M-26FEB010015-15,yes,settlement,293,0.1,0.0,-29.3,2904.390000000004,,False
KXBTC15M-26FEB010200-00,yes,buy_fill,114,0.1,,-11.58,2892.810000000004,1769928540.0,
KXBTC15M-26FEB010200-00,yes,settlement,114,0.1,0.0,-11.4,2892.810000000004,,False
KXBTC15M-26FEB010330-30,yes,buy_fill,90,0.1,,-9.15,2883.660000000004,1769933820.0,
KXBTC15M-26FEB010330-30,yes,buy_fill,73,0.1,,-7.420000000000001,2876.240000000004,1769933880.0,
KXBTC15M-26FEB010330-30,yes,buy_fill,70,0.1,,-7.12,2869.120000000004,1769933940.0,
KXBTC15M-26FEB010330-30,yes,sell_fill,205,0.1,0.4,60.63000000000001,2950.250000000004,1769934540.0,
KXBTC15M-26FEB010330-30,yes,sell_fill,28,0.1,0.4,8.280000000000003,2961.330000000004,1769934600.0,
KXBTC15M-26FEB010445-45,no,buy_fill,70,0.1,,-7.12,2954.210000000004,1769938440.0,
KXBTC15M-26FEB010445-45,no,settlement,70,0.1,0.0,-7.0,2954.210000000004,,False
KXBTC15M-26FEB010500-00,yes,buy_fill,15,0.1,,-1.53,2952.680000000004,1769939280.0,
KXBTC15M-26FEB010500-00,yes,sell_fill,15,0.1,0.4,4.430000000000001,2958.6100000000038,1769939880.0,
KXBTC15M-26FEB010545-45,yes,buy_fill,139,0.1,,-14.120000000000001,2944.490000000004,1769942040.0,
KXBTC15M-26FEB010545-45,yes,settlement,139,0.1,0.0,-13.9,2944.490000000004,,False
KXBTC15M-26FEB010815-15,no,buy_fill,55,0.1,,-5.59,2938.9000000000037,1769950980.0,
KXBTC15M-26FEB010815-15,no,buy_fill,42,0.1,,-4.2700000000000005,2934.6300000000037,1769951040.0,
KXBTC15M-26FEB010815-15,no,settlement,97,0.09999999999999999,0.0,-9.7,2934.6300000000037,,False
KXBTC15M-26FEB011030-30,no,buy_fill,29,0.1,,-2.95,2931.680000000004,1769958960.0,
KXBTC15M-26FEB011030-30,no,sell_fill,29,0.1,0.4,8.57,2943.1500000000037,1769959020.0,
KXBTC15M-26FEB011115-15,yes,buy_fill,291,0.1,,-29.560000000000002,2913.590000000004,1769961780.0,
KXBTC15M-26FEB011115-15,yes,buy_fill,3,0.1,,-0.31000000000000005,2913.280000000004,1769961840.0,
KXBTC15M-26FEB011115-15,yes,sell_fill,216,0.1,0.4,63.890000000000015,2998.770000000004,1769962020.0,
KXBTC15M-26FEB011115-15,yes,settlement,78,0.1,0.0,-7.800000000000001,2998.770000000004,,False
KXBTC15M-26FEB011315-15,no,buy_fill,193,0.1,,-19.61,2979.160000000004,1769968980.0,
KXBTC15M-26FEB011315-15,no,buy_fill,94,0.1,,-9.55,2969.6100000000038,1769969040.0,
KXBTC15M-26FEB011315-15,no,settlement,287,0.1,0.0,-28.700000000000003,2969.6100000000038,,False
KXBTC15M-26FEB011330-30,yes,buy_fill,15,0.1,,-1.53,2968.0800000000036,1769969760.0,
KXBTC15M-26FEB011330-30,yes,sell_fill,15,0.1,0.4,4.430000000000001,2974.0100000000034,1769969820.0,
KXBTC15M-26FEB011500-00,yes,buy_fill,247,0.1,,-25.090000000000003,2948.9200000000033,1769975220.0,
KXBTC15M-26FEB011500-00,yes,buy_fill,50,0.1,,-5.08,2943.8400000000033,1769975280.0,
KXBTC15M-26FEB011500-00,yes,settlement,297,0.1,0.0,-29.700000000000003,2943.8400000000033,,False
KXBTC15M-26FEB011630-30,yes,buy_fill,167,0.1,,-16.97,2926.8700000000035,1769980560.0,
KXBTC15M-26FEB011630-30,yes,sell_fill,167,0.09999999999999999,0.4,49.39000000000001,2992.9600000000037,1769980620.0,
KXBTC15M-26FEB011700-00,yes,buy_fill,85,0.1,,-8.64,2984.320000000004,1769982360.0,
KXBTC15M-26FEB011700-00,yes,settlement,85,0.1,0.0,-8.5,2984.320000000004,,False
KXBTC15M-26FEB011845-45,no,buy_fill,55,0.1,,-5.59,2978.7300000000037,1769988660.0,
KXBTC15M-26FEB011845-45,no,sell_fill,55,0.1,0.4,16.260000000000005,3000.490000000004,1769988720.0,
KXBTC15M-26FEB011930-30,yes,buy_fill,85,0.1,,-8.64,2991.850000000004,1769991360.0,
KXBTC15M-26FEB011930-30,yes,sell_fill,85,0.1,0.4,25.140000000000004,3025.490000000004,1769991420.0,
KXBTC15M-26FEB012130-30,no,buy_fill,56,0.1,,-5.69,3019.800000000004,1769998560.0,
KXBTC15M-26FEB012130-30,no,sell_fill,56,0.1,0.4,16.560000000000006,3041.9600000000037,1769998740.0,
KXBTC15M-26FEB012230-30,yes,buy_fill,271,0.1,,-27.53,3014.4300000000035,1770002340.0,
KXBTC15M-26FEB012230-30,yes,settlement,271,0.1,0.0,-27.1,3014.4300000000035,,False
KXBTC15M-26FEB012300-00,no,buy_fill,149,0.1,,-15.14,2999.2900000000036,1770004080.0,
KXBTC15M-26FEB012300-00,no,buy_fill,108,0.1,,-10.98,2988.3100000000036,1770004140.0,
KXBTC15M-26FEB012300-00,no,settlement,257,0.1,0.0,-25.700000000000003,2988.3100000000036,,False
KXBTC15M-26FEB020030-30,yes,buy_fill,274,0.1,,-27.840000000000003,2960.4700000000034,1770009480.0,
KXBTC15M-26FEB020030-30,yes,buy_fill,24,0.1,,-2.4400000000000004,2958.0300000000034,1770009540.0,
KXBTC15M-26FEB020030-30,yes,settlement,298,0.10000000000000002,0.0,-29.800000000000004,2958.0300000000034,,False
KXBTC15M-26FEB020130-30,no,buy_fill,295,0.1,,-29.97,2928.0600000000036,1770013080.0,
KXBTC15M-26FEB020130-30,no,sell_fill,295,0.1,0.4,87.26000000000002,3044.820000000004,1770013560.0,
KXBTC15M-26FEB020145-45,no,buy_fill,15,0.1,,-1.53,3043.2900000000036,1770013860.0,
KXBTC15M-26FEB020145-45,no,sell_fill,15,0.1,0.4,4.430000000000001,3049.2200000000034,1770013920.0,
KXBTC15M-26FEB020245-45,no,buy_fill,296,0.1,,-30.07,3019.1500000000033,1770017580.0,
KXBTC15M-26FEB020245-45,no,sell_fill,142,0.1,0.4,42.00000000000001,3075.350000000003,1770017640.0,
KXBTC15M-26FEB020245-45,no,sell_fill,111,0.1,0.4,32.830000000000005,3119.280000000003,1770017700.0,
KXBTC15M-26FEB020245-45,no,sell_fill,43,0.1,0.4,12.710000000000003,3136.290000000003,1770017760.0,
KXBTC15M-26FEB020445-45,no,buy_fill,181,0.1,,-18.39,3117.9000000000033,1770024840.0,
KXBTC15M-26FEB020445-45,no,sell_fill,181,0.1,0.4,53.53000000000001,3189.5300000000034,1770024900.0,
KXBTC15M-26FEB020500-00,no,buy_fill,60,0.1,,-6.1,3183.4300000000035,1770025680.0,
KXBTC15M-26FEB020500-00,no,buy_fill,16,0.1,,-1.6300000000000001,3181.8000000000034,1770025740.0,
KXBTC15M-26FEB020500-00,no,settlement,76,0.09999999999999999,0.0,-7.6,3181.8000000000034,,False
KXBTC15M-26FEB020715-15,no,buy_fill,9,0.1,,-0.92,3180.8800000000033,1770033660.0,
KXBTC15M-26FEB020715-15,no,sell_fill,9,0.1,0.4,2.66,3184.4400000000032,1770033720.0,
KXBTC15M-26FEB021215-15,no,buy_fill,138,0.1,,-14.020000000000001,3170.4200000000033,1770051780.0,
KXBTC15M-26FEB021215-15,no,buy_fill,180,0.1,,-18.29,3152.1300000000033,1770051840.0,
KXBTC15M-26FEB021215-15,no,settlement,318,0.1,0.0,-31.8,3152.1300000000033,,False
KXBTC15M-26FEB021230-30,no,buy_fill,42,0.1,,-4.2700000000000005,3147.8600000000033,1770052560.0,
KXBTC15M-26FEB021230-30,no,sell_fill,42,0.1,0.4,12.420000000000002,3164.480000000003,1770052620.0,
KXBTC15M-26FEB021345-45,no,buy_fill,198,0.1,,-20.12,3144.3600000000033,1770057180.0,
KXBTC15M-26FEB021345-45,no,buy_fill,118,0.1,,-11.99,3132.3700000000035,1770057240.0,
KXBTC15M-26FEB021345-45,no,settlement,316,0.1,0.0,-31.6,3132.3700000000035,,False
KXBTC15M-26FEB021615-15,no,buy_fill,294,0.1,,-29.87,3102.5000000000036,1770066240.0,
KXBTC15M-26FEB021615-15,no,settlement,294,0.1,0.0,-29.400000000000002,3102.5000000000036,,False
KXBTC15M-26FEB021645-45,no,buy_fill,310,0.1,,-31.49,3071.010000000004,1770068040.0,
KXBTC15M-26FEB021645-45,no,settlement,310,0.1,0.0,-31.0,3071.010000000004,,False
KXBTC15M-26FEB021715-15,no,buy_fill,188,0.1,,-19.1,3051.910000000004,1770069840.0,
KXBTC15M-26FEB021715-15,no,settlement,188,0.1,0.0,-18.8,3051.910000000004,,False
KXBTC15M-26FEB021730-30,yes,buy_fill,305,0.1,,-30.99,3020.920000000004,1770070740.0,
KXBTC15M-26FEB021730-30,yes,settlement,305,0.1,0.0,-30.5,3020.920000000004,,False
KXBTC15M-26FEB021815-15,no,buy_fill,106,0.1,,-10.770000000000001,3010.150000000004,1770073260.0,
KXBTC15M-26FEB021815-15,no,sell_fill,106,0.10000000000000002,0.4,31.349999999999998,3052.100000000004,1770073320.0,
KXBTC15M-26FEB021915-15,yes,buy_fill,305,0.1,,-30.99,3021.110000000004,1770076980.0,
KXBTC15M-26FEB021915-15,yes,settlement,305,0.1,0.0,-30.5,3021.110000000004,,False
KXBTC15M-26FEB021930-30,no,buy_fill,61,0.1,,-6.2,3014.9100000000044,1770077760.0,
KXBTC15M-26FEB021930-30,no,sell_fill,61,0.1,0.4,18.040000000000003,3039.0500000000043,1770077820.0,
KXBTC15M-26FEB022200-00,yes,buy_fill,281,0.1,,-28.55,3010.500000000004,1770086940.0,
KXBTC15M-26FEB022200-00,yes,settlement,281,0.1,0.0,-28.1,3010.500000000004,,False
KXBTC15M-26FEB030015-15,yes,buy_fill,301,0.1,,-30.580000000000002,2979.920000000004,1770095040.0,
KXBTC15M-26FEB030015-15,yes,sell_fill,211,0.1,0.4,62.41000000000001,3063.4300000000044,1770095160.0,
KXBTC15M-26FEB030015-15,yes,sell_fill,90,0.1,0.4,26.620000000000005,3099.0500000000043,1770095340.0,
KXBTC15M-26FEB030100-00,no,buy_fill,117,0.1,,-11.89,3087.1600000000044,1770097560.0,
KXBTC15M-26FEB030100-00,no,sell_fill,117,0.1,0.4,34.60000000000001,3133.4600000000046,1770097620.0,
KXBTC15M-26FEB030245-45,no,buy_fill,313,0.1,,-31.8,3101.6600000000044,1770103980.0,
KXBTC15M-26FEB030245-45,no,settlement,313,0.1,0.0,-31.3,3101.6600000000044,,False
KXBTC15M-26FEB030515-15,no,buy_fill,36,0.1,,-3.66,3098.0000000000045,1770112860.0,
KXBTC15M-26FEB030515-15,no,sell_fill,36,0.1,0.4,10.64,3112.2400000000043,1770112920.0,
KXBTC15M-26FEB030545-45,yes,buy_fill,23,0.1,,-2.3400000000000003,3109.900000000004,1770114780.0,
KXBTC15M-26FEB030545-45,yes,buy_fill,134,0.1,,-13.620000000000001,3096.2800000000043,1770114840.0,
KXBTC15M-26FEB030545-45,yes,settlement,157,0.1,0.0,-15.700000000000001,3096.2800000000043,,False
KXBTC15M-26FEB030645-45,no,buy_fill,87,0.1,,-8.840000000000002,3087.440000000004,1770118440.0,
KXBTC15M-26FEB030645-45,no,settlement,87,0.1,0.0,-8.700000000000001,3087.440000000004,,False
KXBTC15M-26FEB030930-30,no,buy_fill,23,0.1,,-2.3400000000000003,3085.100000000004,1770128160.0,
KXBTC15M-26FEB030930-30,no,sell_fill,23,0.1,0.4,6.800000000000002,3094.200000000004,1770128220.0,
KXBTC15M-26FEB031000-00,no,buy_fill,159,0.1,,-16.16,3078.040000000004,1770129960.0,
KXBTC15M-26FEB031000-00,no,sell_fill,114,0.1,0.4,33.720000000000006,3123.160000000004,1770130020.0,
KXBTC15M-26FEB031000-00,no,sell_fill,45,0.1,0.4,13.310000000000002,3140.970000000004,1770130260.0,
KXBTC15M-26FEB031315-15,no,buy_fill,301,0.1,,-30.580000000000002,3110.390000000004,1770141720.0,
KXBTC15M-26FEB031315-15,no,sell_fill,301,0.1,0.4,89.03000000000002,3229.520000000004,1770141780.0,
KXBTC15M-26FEB031400-00,yes,buy_fill,322,0.1,,-32.71,3196.810000000004,1770144540.0,
KXBTC15M-26FEB031400-00,yes,settlement,322,0.1,0.0,-32.2,3196.810000000004,,False
KXBTC15M-26FEB031530-30,no,buy_fill,293,0.1,,-29.77,3167.040000000004,1770149940.0,
KXBTC15M-26FEB031530-30,no,settlement,293,0.1,0.0,-29.3,3167.040000000004,,False
KXBTC15M-26FEB031545-45,no,buy_fill,145,0.1,,-14.73,3152.310000000004,1770150780.0,
KXBTC15M-26FEB031545-45,no,settlement,145,0.1,0.0,-14.5,3152.310000000004,,False
KXBTC15M-26FEB031715-15,no,buy_fill,73,0.1,,-7.420000000000001,3144.890000000004,1770156060.0,
KXBTC15M-26FEB031715-15,no,sell_fill,73,0.1,0.4,21.590000000000003,3173.780000000004,1770156120.0,
KXBTC15M-26FEB031730-30,yes,buy_fill,317,0.1,,-32.2,3141.580000000004,1770157020.0,
KXBTC15M-26FEB031730-30,yes,sell_fill,317,0.1,0.4,93.76,3267.040000000004,1770157200.0,
KXBTC15M-26FEB031800-00,yes,buy_fill,326,0.1,,-33.120000000000005,3233.920000000004,1770158820.0,
KXBTC15M-26FEB031800-00,yes,settlement,326,0.1,0.0,-32.6,3233.920000000004,,False
KXBTC15M-26FEB031900-00,yes,buy_fill,323,0.1,,-32.81,3201.110000000004,1770162420.0,
KXBTC15M-26FEB031900-00,yes,settlement,323,0.10000000000000002,0.0,-32.300000000000004,3201.110000000004,,False
KXBTC15M-26FEB031930-30,no,buy_fill,151,0.1,,-15.340000000000002,3185.770000000004,1770164340.0,
KXBTC15M-26FEB031930-30,no,settlement,151,0.1,0.0,-15.100000000000001,3185.770000000004,,False
KXBTC15M-26FEB032015-15,no,buy_fill,318,0.1,,-32.31,3153.460000000004,1770167040.0,
KXBTC15M-26FEB032015-15,no,settlement,318,0.1,0.0,-31.8,3153.460000000004,,False
KXBTC15M-26FEB032045-45,no,buy_fill,232,0.1,,-23.570000000000004,3129.890000000004,1770168840.0,
KXBTC15M-26FEB032045-45,no,settlement,232,0.1,0.0,-23.200000000000003,3129.890000000004,,False
KXBTC15M-26FEB032100-00,yes,buy_fill,170,0.1,,-17.27,3112.620000000004,1770169740.0,
KXBTC15M-26FEB032100-00,yes,settlement,170,0.1,0.0,-17.0,3112.620000000004,,False
KXBTC15M-26FEB032130-30,yes,buy_fill,70,0.1,,-7.12,3105.500000000004,1770171360.0,
KXBTC15M-26FEB032130-30,yes,sell_fill,70,0.1,0.4,20.700000000000003,3133.200000000004,1770171420.0,
KXBTC15M-26FEB040215-15,yes,buy_fill,179,0.1,,-18.19,3115.010000000004,1770188640.0,
KXBTC15M-26FEB040215-15,yes,settlement,179,0.1,0.0,-17.900000000000002,3115.010000000004,,False
KXBTC15M-26FEB040315-15,yes,buy_fill,275,0.1,,-27.94,3087.070000000004,1770192240.0,
KXBTC15M-26FEB040315-15,yes,settlement,275,0.1,0.0,-27.5,3087.070000000004,,False
KXBTC15M-26FEB040430-30,no,buy_fill,59,0.1,,-6.0,3081.070000000004,1770196560.0,
KXBTC15M-26FEB040430-30,no,sell_fill,59,0.1,0.4,17.450000000000003,3104.4200000000037,1770196620.0,
KXBTC15M-26FEB040615-15,yes,buy_fill,130,0.1,,-13.21,3091.2100000000037,1770202980.0,
KXBTC15M-26FEB040615-15,yes,buy_fill,157,0.1,,-15.950000000000001,3075.260000000004,1770203040.0,
KXBTC15M-26FEB040615-15,yes,settlement,287,0.1,0.0,-28.700000000000003,3075.260000000004,,False
KXBTC15M-26FEB040630-30,no,buy_fill,7,0.1,,-0.7200000000000001,3074.540000000004,1770203760.0,
KXBTC15M-26FEB040630-30,no,sell_fill,7,0.1,0.4,2.0700000000000007,3077.310000000004,1770203820.0,
KXBTC15M-26FEB040830-30,yes,buy_fill,94,0.1,,-9.55,3067.760000000004,1770211140.0,
KXBTC15M-26FEB040830-30,yes,settlement,94,0.1,0.0,-9.4,3067.760000000004,,False
KXBTC15M-26FEB040900-00,yes,buy_fill,225,0.1,,-22.86,3044.9000000000037,1770212940.0,
KXBTC15M-26FEB040900-00,yes,settlement,225,0.1,0.0,-22.5,3044.9000000000037,,False
KXBTC15M-26FEB040945-45,yes,buy_fill,133,0.1,,-13.510000000000002,3031.3900000000035,1770215580.0,
KXBTC15M-26FEB040945-45,yes,buy_fill,171,0.1,,-17.37,3014.0200000000036,1770215640.0,
KXBTC15M-26FEB040945-45,yes,sell_fill,304,0.1,0.4,89.92000000000002,3134.340000000004,1770215820.0,
KXBTC15M-26FEB041045-45,no,buy_fill,43,0.1,,-4.37,3129.970000000004,1770219060.0,
KXBTC15M-26FEB041045-45,no,sell_fill,43,0.09999999999999999,0.4,12.710000000000003,3146.980000000004,1770219120.0,
KXBTC15M-26FEB041145-45,yes,buy_fill,142,0.1,,-14.430000000000001,3132.5500000000043,1770222840.0,
KXBTC15M-26FEB041145-45,yes,settlement,142,0.1,0.0,-14.200000000000001,3132.5500000000043,,False
KXBTC15M-26FEB041245-45,no,buy_fill,71,0.1,,-7.220000000000001,3125.3300000000045,1770226260.0,
KXBTC15M-26FEB041245-45,no,sell_fill,71,0.1,0.4,21.000000000000004,3153.4300000000044,1770226320.0,
KXBTC15M-26FEB041300-00,no,buy_fill,21,0.1,,-2.14,3151.2900000000045,1770227160.0,
KXBTC15M-26FEB041300-00,no,sell_fill,21,0.1,0.4,6.210000000000001,3159.6000000000045,1770227220.0,
KXBTC15M-26FEB041345-45,no,buy_fill,60,0.1,,-6.1,3153.5000000000045,1770229860.0,
KXBTC15M-26FEB041345-45,no,sell_fill,60,0.1,0.4,17.740000000000002,3177.2400000000043,1770229920.0,
KXBTC15M-26FEB041700-00,yes,buy_fill,317,0.1,,-32.2,3145.0400000000045,1770241740.0,
KXBTC15M-26FEB041700-00,yes,sell_fill,317,0.1,0.4,93.76,3270.5000000000045,1770242340.0,
KXBTC15M-26FEB041715-15,yes,buy_fill,327,0.1,,-33.220000000000006,3237.2800000000047,1770242640.0,
KXBTC15M-26FEB041715-15,yes,settlement,327,0.1,0.0,-32.7,3237.2800000000047,,False
KXBTC15M-26FEB041730-30,no,buy_fill,323,0.1,,-32.81,3204.470000000005,1770243420.0,
KXBTC15M-26FEB041730-30,no,settlement,323,0.10000000000000002,0.0,-32.300000000000004,3204.470000000005,,False
KXBTC15M-26FEB041830-30,no,buy_fill,320,0.1,,-32.51,3171.9600000000046,1770247080.0,
KXBTC15M-26FEB041830-30,no,settlement,320,0.1,0.0,-32.0,3171.9600000000046,,False
KXBTC15M-26FEB041915-15,yes,buy_fill,58,0.1,,-5.9,3166.0600000000045,1770249660.0,
KXBTC15M-26FEB041915-15,yes,sell_fill,58,0.1,0.4,17.150000000000002,3189.0100000000043,1770249720.0,
KXBTC15M-26FEB041930-30,yes,buy_fill,274,0.1,,-27.840000000000003,3161.170000000004,1770250560.0,
KXBTC15M-26FEB041930-30,yes,sell_fill,274,0.1,0.4,81.04000000000002,3269.610000000004,1770250620.0,
KXBTC15M-26FEB041945-45,yes,buy_fill,185,0.1,,-18.8,3250.810000000004,1770251640.0,
KXBTC15M-26FEB041945-45,yes,settlement,185,0.1,0.0,-18.5,3250.810000000004,,False
KXBTC15M-26FEB042030-30,yes,buy_fill,154,0.1,,-15.65,3235.160000000004,1770254220.0,
KXBTC15M-26FEB042030-30,yes,buy_fill,130,0.1,,-13.21,3221.950000000004,1770254280.0,
KXBTC15M-26FEB042030-30,yes,buy_fill,41,0.1,,-4.170000000000001,3217.780000000004,1770254340.0,
KXBTC15M-26FEB042030-30,yes,settlement,325,0.1,0.0,-32.5,3217.780000000004,,False
KXBTC15M-26FEB042200-00,yes,buy_fill,151,0.1,,-15.340000000000002,3202.4400000000037,1770259680.0,
KXBTC15M-26FEB042200-00,yes,buy_fill,170,0.1,,-17.27,3185.1700000000037,1770259740.0,
KXBTC15M-26FEB042200-00,yes,settlement,321,0.1,0.0,-32.1,3185.1700000000037,,False
KXBTC15M-26FEB042230-30,no,buy_fill,85,0.1,,-8.64,3176.530000000004,1770261360.0,
KXBTC15M-26FEB042230-30,no,sell_fill,85,0.1,0.4,25.140000000000004,3210.1700000000037,1770261420.0,
KXBTC15M-26FEB042315-15,no,buy_fill,61,0.1,,-6.2,3203.970000000004,1770264060.0,
KXBTC15M-26FEB042315-15,no,sell_fill,61,0.1,0.4,18.040000000000003,3228.1100000000038,1770264120.0,
KXBTC15M-26FEB042345-45,no,buy_fill,70,0.1,,-7.12,3220.990000000004,1770265860.0,
KXBTC15M-26FEB042345-45,no,sell_fill,70,0.1,0.4,20.700000000000003,3248.6900000000037,1770265920.0,
KXBTC15M-26FEB050100-00,yes,buy_fill,324,0.1,,-32.92,3215.7700000000036,1770270480.0,
KXBTC15M-26FEB050100-00,yes,settlement,324,0.09999999999999999,0.0,-32.4,3215.7700000000036,,False
KXBTC15M-26FEB050215-15,yes,buy_fill,144,0.1,,-14.63,3201.1400000000035,1770274860.0,
KXBTC15M-26FEB050215-15,yes,sell_fill,144,0.1,0.4,42.59,3258.1300000000033,1770274920.0,
KXBTC15M-26FEB050600-00,yes,buy_fill,54,0.1,,-5.49,3252.6400000000035,1770288540.0,
KXBTC15M-26FEB050600-00,yes,settlement,54,0.1,0.0,-5.4,3252.6400000000035,,False
KXBTC15M-26FEB050730-30,yes,buy_fill,169,0.1,,-17.17,3235.4700000000034,1770293880.0,
KXBTC15M-26FEB050730-30,yes,buy_fill,68,0.1,,-6.910000000000001,3228.5600000000036,1770293940.0,
KXBTC15M-26FEB050730-30,yes,settlement,237,0.1,0.0,-23.700000000000003,3228.5600000000036,,False
KXBTC15M-26FEB050830-30,no,buy_fill,20,0.1,,-2.04,3226.5200000000036,1770297360.0,
KXBTC15M-26FEB050830-30,no,sell_fill,20,0.1,0.4,5.910000000000001,3234.4300000000035,1770297420.0,
KXBTC15M-26FEB050915-15,no,buy_fill,219,0.1,,-22.250000000000004,3212.1800000000035,1770300180.0,
KXBTC15M-26FEB050915-15,no,buy_fill,104,0.1,,-10.57,3201.6100000000033,1770300240.0,
KXBTC15M-26FEB050915-15,no,sell_fill,184,0.10000000000000002,0.4,54.419999999999995,3274.4300000000035,1770300360.0,
KXBTC15M-26FEB050915-15,no,settlement,139,0.10000000000000002,0.0,-13.900000000000002,3274.4300000000035,,False
KXBTC15M-26FEB050930-30,yes,buy_fill,327,0.1,,-33.220000000000006,3241.2100000000037,1770301080.0,
KXBTC15M-26FEB050930-30,yes,sell_fill,191,0.1,0.4,56.49000000000001,3316.800000000004,1770301140.0,
KXBTC15M-26FEB050930-30,yes,sell_fill,104,0.1,0.4,30.76,3357.9600000000037,1770301200.0,
KXBTC15M-26FEB050930-30,yes,sell_fill,32,0.1,0.4,9.46,3370.6200000000035,1770301260.0,
KXBTC15M-26FEB051100-00,yes,buy_fill,337,0.1,,-34.24,3336.3800000000037,1770306420.0,
KXBTC15M-26FEB051100-00,yes,sell_fill,148,0.1,0.4,43.77,3394.950000000004,1770306600.0,
KXBTC15M-26FEB051100-00,yes,sell_fill,189,0.1,0.4,55.90000000000001,3469.750000000004,1770306660.0,
KXBTC15M-26FEB051115-15,no,buy_fill,78,0.1,,-7.930000000000001,3461.8200000000043,1770307260.0,
