market,first_plot_ts,last_plot_ts,open_ts,open_day,hour_utc,start_br,end_br,contrib,pnl_exit,first_buy_ts,first_second_fill,fill_first_minute,has_open_ts
KXBTC15M-26JAN300245-45,1769758380.0,1769758500.0,1769758200,2026-01-30,7,2614.230000000001,2688.6500000000015,74.42000000000053,74.82000000000002,1769758380.0,False,False,True
KXBTC15M-26JAN300315-15,1769760120.0,1769760840.0,1769760000,2026-01-30,8,2688.6500000000015,2721.590000000001,32.9399999999996,33.120000000000005,1769760120.0,False,False,True
KXBTC15M-26JAN300345-45,1769762040.0,1769762100.0,1769761800,2026-01-30,8,2721.590000000001,2710.310000000001,-11.2800000000002,-11.1,1769762040.0,False,False,True
KXBTC15M-26JAN300445-45,1769765580.0,1769765820.0,1769765400,2026-01-30,9,2710.310000000001,2771.2100000000005,60.899999999999636,61.23,1769765580.0,False,False,True
KXBTC15M-26JAN300500-00,1769766480.0,1769766540.0,1769766300,2026-01-30,9,2771.2100000000005,2755.2600000000007,-15.949999999999818,-15.7,1769766480.0,False,False,True
KXBTC15M-26JAN300530-30,1769768160.0,1769768220.0,1769768100,2026-01-30,10,2755.2600000000007,2756.7200000000003,1.4599999999995816,1.4700000000000002,1769768160.0,False,True,True
KXBTC15M-26JAN300945-45,1769783640.0,1769783700.0,1769783400,2026-01-30,14,2756.7200000000003,2736.1000000000004,-20.61999999999989,-20.3,1769783640.0,False,False,True
KXBTC15M-26JAN301245-45,1769794440.0,1769794500.0,1769794200,2026-01-30,17,2736.1000000000004,2727.9700000000003,-8.13000000000011,-8.0,1769794440.0,False,False,True
KXBTC15M-26JAN301300-00,1769795160.0,1769795220.0,1769795100,2026-01-30,17,2727.9700000000003,2732.37,4.399999999999636,4.430000000000001,1769795160.0,False,True,True
KXBTC15M-26JAN301330-30,1769797140.0,1769797200.0,1769796900,2026-01-30,18,2732.37,2713.0699999999997,-19.300000000000182,-19.0,1769797140.0,False,False,True
KXBTC15M-26JAN301400-00,1769798940.0,1769799000.0,1769798700,2026-01-30,18,2713.0699999999997,2688.89,-24.179999999999836,-23.8,1769798940.0,False,False,True
KXBTC15M-26JAN301630-30,1769807880.0,1769808000.0,1769807700,2026-01-30,21,2688.89,2634.3399999999997,-54.55000000000018,-53.7,1769807880.0,False,False,True
KXBTC15M-26JAN301815-15,1769814060.0,1769814120.0,1769814000,2026-01-30,23,2634.3399999999997,2639.3299999999995,4.989999999999782,5.0200000000000005,1769814060.0,False,True,True
KXBTC15M-26JAN301830-30,1769814960.0,1769815740.0,1769814900,2026-01-30,23,2639.3299999999995,2794.369999999999,155.0399999999995,155.88000000000002,1769814960.0,False,True,True
KXBTC15M-26JAN301915-15,1769817840.0,1769817900.0,1769817600,2026-01-31,0,2794.369999999999,2754.8499999999995,-39.51999999999953,-38.900000000000006,1769817840.0,False,False,True
KXBTC15M-26JAN302000-00,1769820360.0,1769820420.0,1769820300,2026-01-31,0,2754.8499999999995,2751.3899999999994,-3.4600000000000364,-3.4000000000000004,1769820360.0,False,True,True
KXBTC15M-26JAN302045-45,1769823240.0,1769823300.0,1769823000,2026-01-31,1,2751.3899999999994,2722.4399999999996,-28.949999999999818,-28.5,1769823240.0,False,False,True
KXBTC15M-26JAN302130-30,1769825940.0,1769826000.0,1769825700,2026-01-31,2,2722.4399999999996,2695.8199999999997,-26.61999999999989,-26.200000000000003,1769825940.0,False,False,True
KXBTC15M-26JAN310245-45,1769844780.0,1769844900.0,1769844600,2026-01-31,7,2695.8199999999997,2641.06,-54.75999999999976,-53.900000000000006,1769844780.0,False,False,True
KXBTC15M-26JAN310445-45,1769851980.0,1769852100.0,1769851800,2026-01-31,9,2641.06,2628.86,-12.199999999999818,-12.0,1769851980.0,False,False,True
KXBTC15M-26JAN310545-45,1769855580.0,1769855820.0,1769855400,2026-01-31,10,2628.86,2652.98,24.11999999999989,24.25,1769855580.0,False,False,True
KXBTC15M-26JAN310845-45,1769866440.0,1769866500.0,1769866200,2026-01-31,13,2652.98,2638.35,-14.63000000000011,-14.4,1769866440.0,False,False,True
KXBTC15M-26JAN310945-45,1769869860.0,1769869920.0,1769869800,2026-01-31,14,2638.35,2657.1699999999996,18.81999999999971,18.930000000000003,1769869860.0,False,True,True
KXBTC15M-26JAN311130-30,1769876280.0,1769876340.0,1769876100,2026-01-31,16,2657.1699999999996,2813.3899999999994,156.2199999999998,157.06,1769876280.0,False,False,True
KXBTC15M-26JAN311200-00,1769878080.0,1769878200.0,1769877900,2026-01-31,16,2813.3899999999994,2756.289999999999,-57.100000000000364,-56.2,1769878080.0,False,False,True
KXBTC15M-26JAN311400-00,1769885220.0,1769885400.0,1769885100,2026-01-31,18,2756.289999999999,2700.299999999999,-55.99000000000024,-55.1,1769885220.0,False,False,True
KXBTC15M-26JAN311445-45,1769888040.0,1769888100.0,1769887800,2026-01-31,19,2700.299999999999,2673.989999999999,-26.309999999999945,-25.9,1769888040.0,False,False,True
KXBTC15M-26JAN312030-30,1769908740.0,1769909280.0,1769908500,2026-02-01,1,2673.989999999999,2708.699999999999,34.710000000000036,34.900000000000006,1769908740.0,False,False,True
KXBTC15M-26JAN312045-45,1769909640.0,1769909700.0,1769909400,2026-02-01,1,2708.699999999999,2697.519999999999,-11.179999999999836,-11.0,1769909640.0,False,False,True
KXBTC15M-26FEB010015-15,1769922180.0,1769922300.0,1769922000,2026-02-01,5,2697.519999999999,2667.349999999999,-30.170000000000073,-29.700000000000003,1769922180.0,False,False,True
KXBTC15M-26FEB010200-00,1769928540.0,1769928600.0,1769928300,2026-02-01,6,2667.349999999999,2655.769999999999,-11.579999999999927,-11.4,1769928540.0,False,False,True
KXBTC15M-26FEB010330-30,1769933820.0,1769934600.0,1769933700,2026-02-01,8,2655.769999999999,2724.289999999999,68.51999999999998,68.91000000000001,1769933820.0,False,False,True
KXBTC15M-26FEB010445-45,1769938440.0,1769938500.0,1769938200,2026-02-01,9,2724.289999999999,2717.169999999999,-7.119999999999891,-7.0,1769938440.0,False,False,True
KXBTC15M-26FEB010500-00,1769939280.0,1769939880.0,1769939100,2026-02-01,9,2717.169999999999,2721.569999999999,4.399999999999636,4.430000000000001,1769939280.0,False,False,True
KXBTC15M-26FEB010545-45,1769942040.0,1769942100.0,1769941800,2026-02-01,10,2721.569999999999,2707.449999999999,-14.11999999999989,-13.9,1769942040.0,False,False,True
KXBTC15M-26FEB010815-15,1769950980.0,1769951100.0,1769950800,2026-02-01,13,2707.449999999999,2697.589999999999,-9.860000000000127,-9.7,1769950980.0,False,False,True
KXBTC15M-26FEB011030-30,1769958960.0,1769959020.0,1769958900,2026-02-01,15,2697.589999999999,2706.1099999999988,8.519999999999982,8.57,1769958960.0,False,True,True
KXBTC15M-26FEB011115-15,1769961780.0,1769962080.0,1769961600,2026-02-01,16,2706.1099999999988,2747.409999999999,41.30000000000018,41.990000000000016,1769961780.0,False,False,True
KXBTC15M-26FEB011315-15,1769968980.0,1769969100.0,1769968800,2026-02-01,18,2747.409999999999,2718.249999999998,-29.160000000000764,-28.700000000000003,1769968980.0,False,False,True
KXBTC15M-26FEB011330-30,1769969760.0,1769969820.0,1769969700,2026-02-01,18,2718.249999999998,2722.6499999999983,4.400000000000091,4.430000000000001,1769969760.0,False,True,True
KXBTC15M-26FEB011500-00,1769975220.0,1769975400.0,1769975100,2026-02-01,19,2722.6499999999983,2667.3799999999983,-55.26999999999998,-54.400000000000006,1769975220.0,False,False,True
KXBTC15M-26FEB011630-30,1769980560.0,1769980620.0,1769980500,2026-02-01,21,2667.3799999999983,2716.499999999998,49.11999999999989,49.39000000000001,1769980560.0,False,True,True
KXBTC15M-26FEB011700-00,1769982360.0,1769982420.0,1769982300,2026-02-01,21,2716.499999999998,2707.8599999999988,-8.639999999999418,-8.5,1769982360.0,False,True,True
KXBTC15M-26FEB011845-45,1769988660.0,1769988720.0,1769988600,2026-02-01,23,2707.8599999999988,2724.029999999999,16.170000000000073,16.260000000000005,1769988660.0,False,True,True
KXBTC15M-26FEB011930-30,1769991360.0,1769991420.0,1769991300,2026-02-02,0,2724.029999999999,2749.029999999999,25.0,25.140000000000004,1769991360.0,False,True,True
KXBTC15M-26FEB012130-30,1769998560.0,1769998740.0,1769998500,2026-02-02,2,2749.029999999999,2765.499999999998,16.469999999999345,16.560000000000006,1769998560.0,False,True,True
KXBTC15M-26FEB012230-30,1770002340.0,1770002400.0,1770002100,2026-02-02,3,2765.499999999998,2737.9699999999984,-27.529999999999745,-27.1,1770002340.0,False,False,True
KXBTC15M-26FEB012300-00,1770004080.0,1770004200.0,1770003900,2026-02-02,3,2737.9699999999984,2711.8499999999985,-26.11999999999989,-25.700000000000003,1770004080.0,False,False,True
KXBTC15M-26FEB020030-30,1770009480.0,1770009600.0,1770009300,2026-02-02,5,2711.8499999999985,2674.7599999999984,-37.090000000000146,-36.5,1770009480.0,False,False,True
KXBTC15M-26FEB020130-30,1770013080.0,1770013560.0,1770012900,2026-02-02,6,2674.7599999999984,2772.4299999999985,97.67000000000007,98.2,1770013080.0,False,False,True
KXBTC15M-26FEB020145-45,1770013860.0,1770013920.0,1770013800,2026-02-02,6,2772.4299999999985,2776.829999999998,4.399999999999636,4.430000000000001,1770013860.0,False,True,True
KXBTC15M-26FEB020245-45,1770017580.0,1770017760.0,1770017400,2026-02-02,7,2776.829999999998,2863.899999999998,87.06999999999971,87.54000000000002,1770017580.0,False,False,True
KXBTC15M-26FEB020445-45,1770024840.0,1770024900.0,1770024600,2026-02-02,9,2863.899999999998,2917.139999999998,53.24000000000024,53.53000000000001,1770024840.0,False,False,True
KXBTC15M-26FEB020500-00,1770025680.0,1770025800.0,1770025500,2026-02-02,9,2917.139999999998,2909.409999999998,-7.730000000000018,-7.6,1770025680.0,False,False,True
KXBTC15M-26FEB020715-15,1770033660.0,1770033720.0,1770033600,2026-02-02,12,2909.409999999998,2912.049999999998,2.6399999999998727,2.66,1770033660.0,False,True,True
KXBTC15M-26FEB021215-15,1770051780.0,1770051900.0,1770051600,2026-02-02,17,2912.049999999998,2874.4599999999978,-37.590000000000146,-37.0,1770051780.0,False,False,True
KXBTC15M-26FEB021230-30,1770052560.0,1770052620.0,1770052500,2026-02-02,17,2874.4599999999978,2886.8099999999977,12.349999999999909,12.420000000000002,1770052560.0,False,True,True
KXBTC15M-26FEB021345-45,1770057180.0,1770057300.0,1770057000,2026-02-02,18,2886.8099999999977,2837.939999999998,-48.86999999999989,-48.1,1770057180.0,False,False,True
KXBTC15M-26FEB021615-15,1770066240.0,1770066300.0,1770066000,2026-02-02,21,2837.939999999998,2808.069999999998,-29.86999999999989,-29.4,1770066240.0,False,False,True
KXBTC15M-26FEB021645-45,1770068040.0,1770068100.0,1770067800,2026-02-02,21,2808.069999999998,2766.219999999998,-41.84999999999991,-41.2,1770068040.0,False,False,True
KXBTC15M-26FEB021715-15,1770069840.0,1770069900.0,1770069600,2026-02-02,22,2766.219999999998,2747.119999999998,-19.09999999999991,-18.8,1770069840.0,False,False,True
KXBTC15M-26FEB021730-30,1770070740.0,1770070800.0,1770070500,2026-02-02,22,2747.119999999998,2691.349999999998,-55.76999999999998,-54.900000000000006,1770070740.0,False,False,True
KXBTC15M-26FEB021815-15,1770073260.0,1770073320.0,1770073200,2026-02-02,23,2691.349999999998,2722.529999999998,31.179999999999836,31.35,1770073260.0,False,True,True
KXBTC15M-26FEB021915-15,1770076980.0,1770077040.0,1770076800,2026-02-03,0,2722.529999999998,2667.2699999999977,-55.26000000000022,-54.400000000000006,1770076980.0,False,False,True
KXBTC15M-26FEB021930-30,1770077760.0,1770077820.0,1770077700,2026-02-03,0,2667.2699999999977,2685.2099999999978,17.940000000000055,18.040000000000003,1770077760.0,False,True,True
KXBTC15M-26FEB022200-00,1770086940.0,1770087000.0,1770086700,2026-02-03,2,2685.2099999999978,2656.6599999999976,-28.550000000000182,-28.1,1770086940.0,False,False,True
KXBTC15M-26FEB030015-15,1770095040.0,1770095460.0,1770094800,2026-02-03,5,2656.6599999999976,2784.029999999998,127.37000000000035,128.06000000000003,1770095040.0,False,False,True
KXBTC15M-26FEB030100-00,1770097560.0,1770097620.0,1770097500,2026-02-03,5,2784.029999999998,2818.4399999999982,34.41000000000031,34.60000000000001,1770097560.0,False,True,True
KXBTC15M-26FEB030245-45,1770103980.0,1770104040.0,1770103800,2026-02-03,7,2818.4399999999982,2786.639999999998,-31.800000000000182,-31.3,1770103980.0,False,False,True
KXBTC15M-26FEB030515-15,1770112860.0,1770112920.0,1770112800,2026-02-03,10,2786.639999999998,2797.219999999998,10.579999999999927,10.64,1770112860.0,False,True,True
KXBTC15M-26FEB030545-45,1770114780.0,1770114900.0,1770114600,2026-02-03,10,2797.219999999998,2781.259999999998,-15.960000000000036,-15.7,1770114780.0,False,False,True
KXBTC15M-26FEB030645-45,1770118440.0,1770118500.0,1770118200,2026-02-03,11,2781.259999999998,2772.419999999998,-8.840000000000146,-8.700000000000001,1770118440.0,False,False,True
KXBTC15M-26FEB030930-30,1770128160.0,1770128220.0,1770128100,2026-02-03,14,2772.419999999998,2779.1799999999976,6.7599999999997635,6.800000000000002,1770128160.0,False,True,True
KXBTC15M-26FEB031000-00,1770129960.0,1770130260.0,1770129900,2026-02-03,14,2779.1799999999976,2825.9499999999975,46.76999999999998,47.03000000000001,1770129960.0,False,True,True
KXBTC15M-26FEB031315-15,1770141720.0,1770141780.0,1770141600,2026-02-03,18,2825.9499999999975,2914.4999999999977,88.55000000000018,89.03000000000002,1770141720.0,False,False,True
KXBTC15M-26FEB031400-00,1770144540.0,1770144600.0,1770144300,2026-02-03,18,2914.4999999999977,2879.9599999999978,-34.539999999999964,-34.0,1770144540.0,False,False,True
KXBTC15M-26FEB031530-30,1770149940.0,1770150000.0,1770149700,2026-02-03,20,2879.9599999999978,2850.189999999998,-29.769999999999982,-29.3,1770149940.0,False,False,True
KXBTC15M-26FEB031545-45,1770150780.0,1770150840.0,1770150600,2026-02-03,20,2850.189999999998,2835.4599999999978,-14.730000000000018,-14.5,1770150780.0,False,False,True
KXBTC15M-26FEB031715-15,1770156060.0,1770156120.0,1770156000,2026-02-03,22,2835.4599999999978,2856.9299999999976,21.4699999999998,21.590000000000003,1770156060.0,False,True,True
KXBTC15M-26FEB031730-30,1770157020.0,1770157260.0,1770156900,2026-02-03,22,2856.9299999999976,3024.9299999999976,168.0,168.90000000000003,1770157020.0,False,False,True
KXBTC15M-26FEB031800-00,1770158820.0,1770158880.0,1770158700,2026-02-03,22,3024.9299999999976,2963.5699999999974,-61.36000000000013,-60.400000000000006,1770158820.0,False,False,True
KXBTC15M-26FEB031900-00,1770162420.0,1770162540.0,1770162300,2026-02-03,23,2963.5699999999974,2910.7399999999975,-52.82999999999993,-52.0,1770162420.0,False,False,True
KXBTC15M-26FEB031930-30,1770164340.0,1770164400.0,1770164100,2026-02-04,0,2910.7399999999975,2895.399999999998,-15.33999999999969,-15.1,1770164340.0,False,False,True
KXBTC15M-26FEB032015-15,1770167040.0,1770167100.0,1770166800,2026-02-04,1,2895.399999999998,2862.6899999999973,-32.71000000000049,-32.2,1770167040.0,False,False,True
KXBTC15M-26FEB032045-45,1770168840.0,1770168900.0,1770168600,2026-02-04,1,2862.6899999999973,2839.119999999997,-23.570000000000164,-23.200000000000003,1770168840.0,False,False,True
KXBTC15M-26FEB032100-00,1770169740.0,1770169800.0,1770169500,2026-02-04,1,2839.119999999997,2821.849999999997,-17.269999999999982,-17.0,1770169740.0,False,False,True
KXBTC15M-26FEB032130-30,1770171360.0,1770171420.0,1770171300,2026-02-04,2,2821.849999999997,2842.429999999997,20.579999999999927,20.700000000000003,1770171360.0,False,True,True
KXBTC15M-26FEB040215-15,1770188640.0,1770188700.0,1770188400,2026-02-04,7,2842.429999999997,2824.239999999997,-18.190000000000055,-17.900000000000002,1770188640.0,False,False,True
KXBTC15M-26FEB040315-15,1770192240.0,1770192300.0,1770192000,2026-02-04,8,2824.239999999997,2796.299999999997,-27.940000000000055,-27.5,1770192240.0,False,False,True
KXBTC15M-26FEB040430-30,1770196560.0,1770196620.0,1770196500,2026-02-04,9,2796.299999999997,2813.649999999997,17.34999999999991,17.450000000000003,1770196560.0,False,True,True
KXBTC15M-26FEB040615-15,1770202980.0,1770203100.0,1770202800,2026-02-04,11,2813.649999999997,2784.489999999997,-29.159999999999854,-28.700000000000003,1770202980.0,False,False,True
KXBTC15M-26FEB040630-30,1770203760.0,1770203820.0,1770203700,2026-02-04,11,2784.489999999997,2786.5399999999972,2.050000000000182,2.0700000000000007,1770203760.0,False,True,True
KXBTC15M-26FEB040830-30,1770211140.0,1770211200.0,1770210900,2026-02-04,13,2786.5399999999972,2776.989999999997,-9.550000000000182,-9.4,1770211140.0,False,False,True
KXBTC15M-26FEB040900-00,1770212940.0,1770213000.0,1770212700,2026-02-04,13,2776.989999999997,2754.129999999997,-22.860000000000127,-22.5,1770212940.0,False,False,True
KXBTC15M-26FEB040945-45,1770215580.0,1770215820.0,1770215400,2026-02-04,14,2754.129999999997,2912.1199999999967,157.98999999999978,158.84000000000003,1770215580.0,False,False,True
KXBTC15M-26FEB041045-45,1770219060.0,1770219120.0,1770219000,2026-02-04,15,2912.1199999999967,2924.759999999997,12.640000000000327,12.710000000000004,1770219060.0,False,True,True
KXBTC15M-26FEB041145-45,1770222840.0,1770222900.0,1770222600,2026-02-04,16,2924.759999999997,2910.329999999997,-14.429999999999836,-14.2,1770222840.0,False,False,True
KXBTC15M-26FEB041245-45,1770226260.0,1770226320.0,1770226200,2026-02-04,17,2910.329999999997,2931.2099999999973,20.88000000000011,21.000000000000004,1770226260.0,False,True,True
KXBTC15M-26FEB041300-00,1770227160.0,1770227220.0,1770227100,2026-02-04,17,2931.2099999999973,2937.3799999999974,6.170000000000073,6.210000000000001,1770227160.0,False,True,True
KXBTC15M-26FEB041345-45,1770229860.0,1770229920.0,1770229800,2026-02-04,18,2937.3799999999974,2955.0199999999973,17.639999999999873,17.740000000000002,1770229860.0,False,True,True
KXBTC15M-26FEB041700-00,1770241740.0,1770242340.0,1770241500,2026-02-04,21,2955.0199999999973,3094.179999999997,139.15999999999985,139.91000000000005,1770241740.0,False,False,True
KXBTC15M-26FEB041715-15,1770242640.0,1770242700.0,1770242400,2026-02-04,22,3094.179999999997,3031.399999999997,-62.7800000000002,-61.8,1770242640.0,False,False,True
KXBTC15M-26FEB041730-30,1770243420.0,1770243480.0,1770243300,2026-02-04,22,3031.399999999997,2969.839999999997,-61.559999999999945,-60.6,1770243420.0,False,False,True
KXBTC15M-26FEB041830-30,1770247080.0,1770247140.0,1770246900,2026-02-04,23,2969.839999999997,2909.599999999997,-60.23999999999978,-59.3,1770247080.0,False,False,True
KXBTC15M-26FEB041915-15,1770249660.0,1770249720.0,1770249600,2026-02-05,0,2909.599999999997,2926.649999999997,17.049999999999727,17.150000000000002,1770249660.0,False,True,True
KXBTC15M-26FEB041930-30,1770250560.0,1770250620.0,1770250500,2026-02-05,0,2926.649999999997,3007.249999999997,80.59999999999991,81.04000000000002,1770250560.0,False,True,True
KXBTC15M-26FEB041945-45,1770251640.0,1770251700.0,1770251400,2026-02-05,0,3007.249999999997,2988.4499999999966,-18.800000000000182,-18.5,1770251640.0,False,False,True
KXBTC15M-26FEB042030-30,1770254220.0,1770254400.0,1770254100,2026-02-05,1,2988.4499999999966,2944.6499999999965,-43.80000000000018,-43.1,1770254220.0,False,False,True
KXBTC15M-26FEB042200-00,1770259680.0,1770259800.0,1770259500,2026-02-05,2,2944.6499999999965,2884.9199999999964,-59.73000000000002,-58.8,1770259680.0,False,False,True
KXBTC15M-26FEB042230-30,1770261360.0,1770261420.0,1770261300,2026-02-05,3,2884.9199999999964,2909.9199999999964,25.0,25.140000000000004,1770261360.0,False,True,True
KXBTC15M-26FEB042315-15,1770264060.0,1770264120.0,1770264000,2026-02-05,4,2909.9199999999964,2927.8599999999965,17.940000000000055,18.040000000000003,1770264060.0,False,True,True
KXBTC15M-26FEB042345-45,1770265860.0,1770265920.0,1770265800,2026-02-05,4,2927.8599999999965,2948.4399999999964,20.579999999999927,20.700000000000003,1770265860.0,False,True,True
KXBTC15M-26FEB050100-00,1770270480.0,1770270600.0,1770270300,2026-02-05,5,2948.4399999999964,2893.5799999999963,-54.86000000000013,-54.00000000000001,1770270480.0,False,False,True
KXBTC15M-26FEB050215-15,1770274860.0,1770274920.0,1770274800,2026-02-05,7,2893.5799999999963,2935.939999999996,42.35999999999967,42.59,1770274860.0,False,True,True
KXBTC15M-26FEB050600-00,1770288540.0,1770288600.0,1770288300,2026-02-05,10,2935.939999999996,2930.449999999996,-5.489999999999782,-5.4,1770288540.0,False,False,True
KXBTC15M-26FEB050730-30,1770293880.0,1770294000.0,1770293700,2026-02-05,12,2930.449999999996,2906.3699999999963,-24.079999999999927,-23.700000000000003,1770293880.0,False,False,True
KXBTC15M-26FEB050830-30,1770297360.0,1770297420.0,1770297300,2026-02-05,13,2906.3699999999963,2912.239999999996,5.869999999999891,5.910000000000001,1770297360.0,False,True,True
KXBTC15M-26FEB050915-15,1770300180.0,1770300420.0,1770300000,2026-02-05,14,2912.239999999996,2951.529999999996,39.289999999999964,39.82000000000001,1770300180.0,False,False,True
KXBTC15M-26FEB050930-30,1770301080.0,1770301260.0,1770300900,2026-02-05,14,2951.529999999996,3080.3799999999965,128.85000000000036,129.54000000000002,1770301080.0,False,False,True
KXBTC15M-26FEB051100-00,1770306420.0,1770306660.0,1770306300,2026-02-05,15,3080.3799999999965,3233.3599999999965,152.98000000000002,153.80000000000004,1770306420.0,False,False,True
KXBTC15M-26FEB051115-15,1770307260.0,1770307320.0,1770307200,2026-02-05,16,3233.3599999999965,3256.2999999999965,22.940000000000055,23.070000000000004,1770307260.0,False,True,True
KXBTC15M-26FEB051130-30,1770308340.0,1770308580.0,1770308100,2026-02-05,16,3256.2999999999965,3373.9699999999966,117.67000000000007,118.31000000000002,1770308340.0,False,False,True
KXBTC15M-26FEB051215-15,1770311040.0,1770311100.0,1770310800,2026-02-05,17,3373.9699999999966,3354.2599999999966,-19.710000000000036,-19.4,1770311040.0,False,False,True
KXBTC15M-26FEB051230-30,1770311760.0,1770311820.0,1770311700,2026-02-05,17,3354.2599999999966,3383.669999999997,29.41000000000031,29.570000000000004,1770311760.0,False,True,True
KXBTC15M-26FEB051245-45,1770312720.0,1770313320.0,1770312600,2026-02-05,17,3383.669999999997,3561.1699999999973,177.50000000000045,178.58,1770312720.0,False,False,True
KXBTC15M-26FEB051330-30,1770315540.0,1770315600.0,1770315300,2026-02-05,18,3561.1699999999973,3515.0499999999975,-46.11999999999989,-45.400000000000006,1770315540.0,False,False,True
KXBTC15M-26FEB051345-45,1770316260.0,1770316320.0,1770316200,2026-02-05,18,3515.0499999999975,3530.9299999999976,15.88000000000011,15.970000000000002,1770316260.0,False,True,True
KXBTC15M-26FEB051530-30,1770322620.0,1770322740.0,1770322500,2026-02-05,20,3530.9299999999976,3459.2099999999973,-71.72000000000025,-70.60000000000001,1770322620.0,False,False,True
KXBTC15M-26FEB052100-00,1770342480.0,1770342600.0,1770342300,2026-02-06,1,3459.2099999999973,3389.009999999997,-70.20000000000027,-69.1,1770342480.0,False,False,True
KXBTC15M-26FEB052200-00,1770346140.0,1770346200.0,1770345900,2026-02-06,2,3389.009999999997,3375.599999999997,-13.409999999999854,-13.2,1770346140.0,False,False,True
KXBTC15M-26FEB052300-00,1770349680.0,1770349800.0,1770349500,2026-02-06,3,3375.599999999997,3313.219999999997,-62.38000000000011,-61.400000000000006,1770349680.0,False,False,True
KXBTC15M-26FEB060115-15,1770357840.0,1770358140.0,1770357600,2026-02-06,6,3313.219999999997,3402.9399999999973,89.72000000000025,90.21,1770357840.0,False,False,True
KXBTC15M-26FEB060230-30,1770362160.0,1770362220.0,1770362100,2026-02-06,7,3402.9399999999973,3481.7799999999975,78.84000000000015,79.27000000000001,1770362160.0,False,True,True
KXBTC15M-26FEB060530-30,1770373020.0,1770373140.0,1770372900,2026-02-06,10,3481.7799999999975,3429.5599999999977,-52.2199999999998,-51.400000000000006,1770373020.0,False,False,True
KXBTC15M-26FEB060830-30,1770383940.0,1770384540.0,1770383700,2026-02-06,13,3429.5599999999977,3578.129999999998,148.57000000000016,149.37,1770383940.0,False,False,True
KXBTC15M-26FEB060945-45,1770388440.0,1770388500.0,1770388200,2026-02-06,14,3578.129999999998,3557.399999999998,-20.730000000000018,-20.4,1770388440.0,False,False,True
KXBTC15M-26FEB061000-00,1770389160.0,1770389460.0,1770389100,2026-02-06,14,3557.399999999998,3733.319999999998,175.92000000000007,176.87,1770389160.0,False,True,True
KXBTC15M-26FEB061015-15,1770390060.0,1770390180.0,1770390000,2026-02-06,15,3733.319999999998,3825.689999999998,92.36999999999989,92.87,1770390060.0,False,True,True
KXBTC15M-26FEB061245-45,1770399180.0,1770399420.0,1770399000,2026-02-06,17,3825.689999999998,4050.7399999999975,225.04999999999973,226.27,1770399180.0,False,False,True
KXBTC15M-26FEB061815-15,1770419040.0,1770419400.0,1770418800,2026-02-06,23,4050.7399999999975,4289.049999999997,238.30999999999995,239.59000000000003,1770419040.0,False,False,True
KXBTC15M-26FEB061830-30,1770419940.0,1770420000.0,1770419700,2026-02-06,23,4289.049999999997,4201.999999999997,-87.05000000000018,-85.7,1770419940.0,False,False,True
KXBTC15M-26FEB061900-00,1770421560.0,1770421620.0,1770421500,2026-02-06,23,4201.999999999997,4213.7599999999975,11.760000000000218,11.830000000000002,1770421560.0,False,True,True
KXBTC15M-26FEB061915-15,1770422460.0,1770422520.0,1770422400,2026-02-07,0,4213.7599999999975,4296.7199999999975,82.96000000000004,83.41000000000001,1770422460.0,False,True,True
KXBTC15M-26FEB061945-45,1770424260.0,1770424320.0,1770424200,2026-02-07,0,4296.7199999999975,4361.149999999998,64.43000000000029,64.78,1770424260.0,False,True,True
KXBTC15M-26FEB062100-00,1770428880.0,1770429000.0,1770428700,2026-02-07,1,4361.149999999998,4272.569999999998,-88.57999999999993,-87.20000000000002,1770428880.0,False,False,True
KXBTC15M-26FEB062200-00,1770432420.0,1770432600.0,1770432300,2026-02-07,2,4272.569999999998,4185.809999999999,-86.75999999999931,-85.4,1770432420.0,False,False,True
KXBTC15M-26FEB062315-15,1770437040.0,1770437100.0,1770436800,2026-02-07,4,4185.809999999999,4133.5999999999985,-52.210000000000036,-51.400000000000006,1770437040.0,False,False,True
KXBTC15M-26FEB070000-00,1770439560.0,1770439620.0,1770439500,2026-02-07,4,4133.5999999999985,4158.299999999998,24.699999999999818,24.840000000000003,1770439560.0,False,True,True
KXBTC15M-26FEB070145-45,1770445860.0,1770445980.0,1770445800,2026-02-07,6,4158.299999999998,4220.659999999998,62.35999999999967,62.699999999999996,1770445860.0,False,True,True
KXBTC15M-26FEB070230-30,1770448680.0,1770448800.0,1770448500,2026-02-07,7,4220.659999999998,4468.969999999998,248.3100000000004,249.65000000000003,1770448680.0,False,False,True
KXBTC15M-26FEB070245-45,1770449460.0,1770449520.0,1770449400,2026-02-07,7,4468.969999999998,4481.609999999999,12.640000000000327,12.710000000000004,1770449460.0,False,True,True
KXBTC15M-26FEB070300-00,1770450480.0,1770450600.0,1770450300,2026-02-07,7,4481.609999999999,4406.629999999998,-74.98000000000047,-73.80000000000001,1770450480.0,False,False,True
KXBTC15M-26FEB070445-45,1770456780.0,1770456840.0,1770456600,2026-02-07,9,4406.629999999998,4317.1399999999985,-89.48999999999978,-88.10000000000001,1770456780.0,False,False,True
KXBTC15M-26FEB070545-45,1770460260.0,1770460320.0,1770460200,2026-02-07,10,4317.1399999999985,4318.5999999999985,1.4600000000000364,1.4700000000000002,1770460260.0,False,True,True
